label,message,label_num
spam,loan for any purpose å£ å£ homeowners tenants welcome have you been previously refused we can still help call free or text back help,1
ham,si si i think ill go make those oreo truffles,0
ham,look at amy ure a beautiful intelligent woman and i like u a lot i know u donåõt like me like that so donåõt worry,0
ham,i hope you thats the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl,0
ham,that call cost which i guess isnt bad miss ya need ya want ya love ya,0
ham,going thru a very different feelingwavering decisions and coping up with the same is the same individualtime will heal everything i believe,0
ham,where did u go my phone is gonna die you have to stay in here,0
ham,great never been better each day gives even more reasons to thank god,0
spam,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on offer ends th july tcs apply optout available,1
ham,sorry ill call later ok bye,0
ham,ok i am on the way to railway,0
ham,great princess i love giving and receiving oral doggy style is my fave position how about you i enjoy making love ltgt times per night,0
ham,they dont put that stuff on the roads to keep it from getting slippery over there,0
ham,when are you going to ride your bike,0
ham,yup no need ill jus wait e rain stop,0
ham,there are many company tell me the language,0
spam,okmail dear dave this is your final notice to collect your tenerife holiday or cash award call from landline tcs sae box cwwx ppm,1
ham,how long has it been since you screamed princess,0
ham,nothing i meant that once the money enters your account here the bank will remove its flat rate someone transfered ltgt to my account and ltgt dollars got removed so the banks differ and charges also differbe sure you trust the ja person you are sending account details to cos,0
spam,want get laid tonight want real dogging locations sent direct ur mob join the uks largest dogging network by txting moan to nyt eca pmsgp,1
ham,nice line said by a broken heart plz dont cum more times infront of me other wise once again i ll trust u good t,0
ham,ok im gonna head up to usf in like fifteen minutes,0
ham,love you aathilove u lot,0
ham,tension ahwhat machiany problem,0
ham,k can i pick up another th when youre done,0
ham,whenre you guys getting back g said you were thinking about not staying for mcr,0
ham,almost there see u in a sec,0
ham,yo carlos a few friends are already asking me about you you working at all this weekend,0
ham,watching tv lor,0
ham,thank you baby i cant wait to taste the real thing,0
ham,you should change your fb to jaykwon thuglyfe falconerf,0
ham,if we win its really no side for long time,0
spam,free message activate your free text messages by replying to this message with the word free for terms conditions visit wwwcom,1
ham,dear reached railway what happen to you,0
ham,depends on quality if you want the type i sent boye faded glory then about if you want ralphs maybe,0
ham,i think ive fixed it can you send a test message,0
ham,sorry man my accounts dry or i would if you want we could trade back half or i could buy some shit with my credit card,0
spam,congrats year special cinema pass for is yours call now c suprman v matrix starwars etc all free bxipwe pm dont miss out,1
ham,sorryin meeting ill call later,0
ham,what class of ltgt reunion,0
ham,are you free nowcan i call now,0
ham,got meh when,0
ham,nope think i will go for it on monday sorry i replied so late,0
ham,some of them told accenture is not confirm is it true,0
ham,kate jackson rec center before ish right,0
ham,dear i have reache room,0
ham,fighting with the world is easy u either win or lose bt fightng with some who is close to u is dificult if u lose u lose if u win u still lose,0
ham,when can ì come out,0
ham,check with nuerologist,0
ham,lolnice i went from a fish to water,0
spam,congratulations in this weeks competition draw u have won the å£ prize to claim just call b tcsstop sms over only ppm,1
ham,no its waiting in e car dats bored wat cos wait outside got nothing do at home can do my stuff or watch tv wat,0
ham,maybe westshore or hyde park village the place near my house,0
ham,you should know now so hows anthony are you bringing money ive school fees to pay and rent and stuff like that thats why i need your help a friend in need,0
ham,whats the significance,0
ham,your opinion about me over jada kusruthi lovable silent spl character not matured stylish simple pls reply,0
ham,at the latest gs still there if you can scrounge up some ammo and want to give the new ak a try,0
ham,prabhaim sorydarealyfrm heart im sory,0
ham,lol ok your forgiven,0
ham,nojst change tat only,0
spam,you are guaranteed the latest nokia phone a gb ipod mp player or a å£ prize txt word collect to no ibhltd ldnwh pmtmsgrcvd,1
ham,sno competition for him,0
spam,boltblue tones for p reply poly or mono eg poly cha cha slide yeah slow jamz toxic come with me or stop more tones txt more,1
spam,your credits have been topped up for httpwwwbubbletextcom your renewal pin is tgxxrz,1
ham,that way transport is less problematic than on sat night by the way if u want to ask n to join my bday feel free but need to know definite nos as booking on fri,0
ham,usually the person is unconscious thats in children but in adults they may just behave abnormally ill call you now,0
ham,but thats on ebay it might be less elsewhere,0
ham,shall i come to get pickle,0
ham,were gonna go get some tacos,0
ham,thats very rude you on campus,0
spam,urgent your mobile no was awarded a å£ bonus caller prize on this is our nd attempt to contact you call boxqu,1
ham,hi i wont b ard christmas but do enjoy n merry xmas,0
spam,todays offer claim ur å£ worth of discount vouchers text yes to now savamob member offers mobile t cs å£ sub unsub reply x,1
ham,yes how is a pretty lady like you single,0
spam,you will recieve your tone within the next hrs for terms and conditions please see channel u teletext pg,1
ham,jay says that youre a doublefaggot,0
spam,private your account statement for shows unredeemed sim points call identifier code expires,1
ham,what todaysundaysunday is holidayso no work,0
ham,gudnitetcpractice going on,0
ham,ill be late,0
ham,ive not called you in a while this is hoping it was lr malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day,0
ham,good afternoon my love how goes that day i hope maybe you got some leads on a job i think of you boytoy and send you a passionate kiss from across the sea,0
ham,probably gonna be here for a while see you later tonight lt,0
ham,or maybe my fat fingers just press all these buttons and it doesnt know what to do,0
ham,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,0
ham,i am in tirupur da once you started from office call me,0
spam,from wwwapplausestorecom monthlysubscriptionpmsg maxmonth tcsc web age stop txt stop,1
ham,a famous quote when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are married,0
ham,but am going to college pa what to do are else ill come there it self pa,0
ham,oclock at mine just to bash out a flat plan,0
ham,this girl does not stay in bed this girl doesnt need recovery time id rather pass out while having fun then be cooped up in bed,0
ham,then any special there,0
ham,i know but you need to get hotel now i just got my invitation but i had to apologise cali is to sweet for me to come to some english blokes weddin,0
